Year,Gebietseinheit,Kategorie,GeoCode,Value
2013,Osnabrück,6_Zimmer,K03459,24012
2014,Osnabrück,6_Zimmer,K03459,24243
2015,Osnabrück,6_Zimmer,K03459,24492
2016,Osnabrück,6_Zimmer,K03459,24706
2017,Osnabrück,6_Zimmer,K03459,24907
2018,Osnabrück,6_Zimmer,K03459,25098
2019,Osnabrück,6_Zimmer,K03459,25321
2011,Vechta,6_Zimmer,K03460,8993
2012,Vechta,6_Zimmer,K03460,9141
2013,Vechta,6_Zimmer,K03460,9285
2014,Vechta,6_Zimmer,K03460,9432
2015,Vechta,6_Zimmer,K03460,9527
2016,Vechta,6_Zimmer,K03460,9688
2017,Vechta,6_Zimmer,K03460,9840
2018,Vechta,6_Zimmer,K03460,10006
2019,Vechta,6_Zimmer,K03460,10136
2011,Wesermarsch,6_Zimmer,K03461,7473
2012,Wesermarsch,6_Zimmer,K03461,7499
2013,Wesermarsch,6_Zimmer,K03461,7512
2014,Wesermarsch,6_Zimmer,K03461,7529
2015,Wesermarsch,6_Zimmer,K03461,7544
2016,Wesermarsch,6_Zimmer,K03461,7574
2017,Wesermarsch,6_Zimmer,K03461,7616
2018,Wesermarsch,6_Zimmer,K03461,7649
2019,Wesermarsch,6_Zimmer,K03461,7687
2011,Wittmund,6_Zimmer,K03462,4988
2012,Wittmund,6_Zimmer,K03462,5009
2013,Wittmund,6_Zimmer,K03462,5036
2014,Wittmund,6_Zimmer,K03462,5083
2015,Wittmund,6_Zimmer,K03462,5116
2016,Wittmund,6_Zimmer,K03462,5183
2017,Wittmund,6_Zimmer,K03462,5241
2018,Wittmund,6_Zimmer,K03462,5275
2019,Wittmund,6_Zimmer,K03462,5333
2011,Niedersachsen,7-und_mehr_Zimmer,K030,698043
2012,Niedersachsen,7-und_mehr_Zimmer,K030,702259
2013,Niedersachsen,7-und_mehr_Zimmer,K030,706642
2014,Niedersachsen,7-und_mehr_Zimmer,K030,711207
2015,Niedersachsen,7-und_mehr_Zimmer,K030,715574
2016,Niedersachsen,7-und_mehr_Zimmer,K030,720350
2017,Niedersachsen,7-und_mehr_Zimmer,K030,724550
2018,Niedersachsen,7-und_mehr_Zimmer,K030,728570
2019,Niedersachsen,7-und_mehr_Zimmer,K030,732723
2011,Braunschweig,7-und_mehr_Zimmer,K031,123663
2012,Braunschweig,7-und_mehr_Zimmer,K031,124226
2013,Braunschweig,7-und_mehr_Zimmer,K031,124755
2014,Braunschweig,7-und_mehr_Zimmer,K031,125259
2015,Braunschweig,7-und_mehr_Zimmer,K031,125756
2016,Braunschweig,7-und_mehr_Zimmer,K031,126457
2017,Braunschweig,7-und_mehr_Zimmer,K031,127055
2018,Braunschweig,7-und_mehr_Zimmer,K031,127559
2019,Braunschweig,7-und_mehr_Zimmer,K031,128122
2011,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9269
2012,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9356
2013,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9416
2014,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9456
2015,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9515
2016,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9605
2017,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9633
2018,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9661
2019,Braunschweig Stadt,7-und_mehr_Zimmer,K03101,9699
2011,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,4921
2012,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,4936
2013,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,4950
2014,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,4959
2015,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,4974
2016,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,4991
2017,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,5017
2018,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,5028
2019,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,5042
2011,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6417
2012,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6473
2013,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6511
2014,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6549
2015,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6584
2016,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6661
2017,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6719
2018,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6744
2019,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6763
2011,Gifhorn,7-und_mehr_Zimmer,K03151,18365
2012,Gifhorn,7-und_mehr_Zimmer,K03151,18468
2013,Gifhorn,7-und_mehr_Zimmer,K03151,18587
2014,Gifhorn,7-und_mehr_Zimmer,K03151,18712
2015,Gifhorn,7-und_mehr_Zimmer,K03151,18816
2016,Gifhorn,7-und_mehr_Zimmer,K03151,18939
2017,Gifhorn,7-und_mehr_Zimmer,K03151,19086
2018,Gifhorn,7-und_mehr_Zimmer,K03151,19202
2019,Gifhorn,7-und_mehr_Zimmer,K03151,19327
2011,Goslar,7-und_mehr_Zimmer,K03153,11037
2012,Goslar,7-und_mehr_Zimmer,K03153,11052
2013,Goslar,7-und_mehr_Zimmer,K03153,11072
2014,Goslar,7-und_mehr_Zimmer,K03153,11094
2015,Goslar,7-und_mehr_Zimmer,K03153,11109
2016,Goslar,7-und_mehr_Zimmer,K03153,11138
2017,Goslar,7-und_mehr_Zimmer,K03153,11162
2018,Goslar,7-und_mehr_Zimmer,K03153,11173
2019,Goslar,7-und_mehr_Zimmer,K03153,11202
2011,Helmstedt,7-und_mehr_Zimmer,K03154,8187
2012,Helmstedt,7-und_mehr_Zimmer,K03154,8210
2013,Helmstedt,7-und_mehr_Zimmer,K03154,8237
2014,Helmstedt,7-und_mehr_Zimmer,K03154,8277
2015,Helmstedt,7-und_mehr_Zimmer,K03154,8300
2016,Helmstedt,7-und_mehr_Zimmer,K03154,8344
2017,Helmstedt,7-und_mehr_Zimmer,K03154,8371
2018,Helmstedt,7-und_mehr_Zimmer,K03154,8430
2019,Helmstedt,7-und_mehr_Zimmer,K03154,8466
2011,Northeim,7-und_mehr_Zimmer,K03155,15280
2012,Northeim,7-und_mehr_Zimmer,K03155,15315
2013,Northeim,7-und_mehr_Zimmer,K03155,15343
2014,Northeim,7-und_mehr_Zimmer,K03155,15374
2015,Northeim,7-und_mehr_Zimmer,K03155,15399
2016,Northeim,7-und_mehr_Zimmer,K03155,15443
2017,Northeim,7-und_mehr_Zimmer,K03155,15480
2018,Northeim,7-und_mehr_Zimmer,K03155,15534
2019,Northeim,7-und_mehr_Zimmer,K03155,15568
2011,Peine,7-und_mehr_Zimmer,K03157,12356
2012,Peine,7-und_mehr_Zimmer,K03157,12428
2013,Peine,7-und_mehr_Zimmer,K03157,12496
2014,Peine,7-und_mehr_Zimmer,K03157,12567
2015,Peine,7-und_mehr_Zimmer,K03157,12651
2016,Peine,7-und_mehr_Zimmer,K03157,12747
2017,Peine,7-und_mehr_Zimmer,K03157,12866
2018,Peine,7-und_mehr_Zimmer,K03157,12943
2019,Peine,7-und_mehr_Zimmer,K03157,13092
2011,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10850
2012,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10894
2013,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10939
2014,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10966
2015,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11018
2016,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11072
2017,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11123
2018,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11164
2019,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11199
2011,Göttingen,7-und_mehr_Zimmer,K03159,26981
2012,Göttingen,7-und_mehr_Zimmer,K03159,27094
2013,Göttingen,7-und_mehr_Zimmer,K03159,27204
2014,Göttingen,7-und_mehr_Zimmer,K03159,27305
2015,Göttingen,7-und_mehr_Zimmer,K03159,27390
2016,Göttingen,7-und_mehr_Zimmer,K03159,27517
2017,Göttingen,7-und_mehr_Zimmer,K03159,27598
2018,Göttingen,7-und_mehr_Zimmer,K03159,27680
2019,Göttingen,7-und_mehr_Zimmer,K03159,27764
2011,Hannover,7-und_mehr_Zimmer,K032,151085
2012,Hannover,7-und_mehr_Zimmer,K032,151852
2013,Hannover,7-und_mehr_Zimmer,K032,152553
2014,Hannover,7-und_mehr_Zimmer,K032,153284
2015,Hannover,7-und_mehr_Zimmer,K032,154054
2016,Hannover,7-und_mehr_Zimmer,K032,154752
2017,Hannover,7-und_mehr_Zimmer,K032,155409
2018,Hannover,7-und_mehr_Zimmer,K032,156103
2019,Hannover,7-und_mehr_Zimmer,K032,156792
2011,Hannover Region,7-und_mehr_Zimmer,K03241,55439
2012,Hannover Region,7-und_mehr_Zimmer,K03241,55892
2013,Hannover Region,7-und_mehr_Zimmer,K03241,56249
2014,Hannover Region,7-und_mehr_Zimmer,K03241,56648
2015,Hannover Region,7-und_mehr_Zimmer,K03241,57048
2016,Hannover Region,7-und_mehr_Zimmer,K03241,57408
2017,Hannover Region,7-und_mehr_Zimmer,K03241,57714
2018,Hannover Region,7-und_mehr_Zimmer,K03241,58024
2019,Hannover Region,7-und_mehr_Zimmer,K03241,58341
2011,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,13863
2012,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14020
2013,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14106
2014,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14181
2015,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14299
2016,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14363
2017,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14414
2018,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14475
2019,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14541
2011,Diepholz,7-und_mehr_Zimmer,K03251,23443
2012,Diepholz,7-und_mehr_Zimmer,K03251,23558
2013,Diepholz,7-und_mehr_Zimmer,K03251,23694
2014,Diepholz,7-und_mehr_Zimmer,K03251,23843
2015,Diepholz,7-und_mehr_Zimmer,K03251,23966
2016,Diepholz,7-und_mehr_Zimmer,K03251,24080
2017,Diepholz,7-und_mehr_Zimmer,K03251,24202
2018,Diepholz,7-und_mehr_Zimmer,K03251,24312
2019,Diepholz,7-und_mehr_Zimmer,K03251,24401
2011,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12846
2012,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12880
2013,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12912
2014,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12949
2015,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12970
2016,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12999
2017,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,13034
2018,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,13067
2019,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,13100
2011,Hildesheim,7-und_mehr_Zimmer,K03254,22430
2012,Hildesheim,7-und_mehr_Zimmer,K03254,22482
2013,Hildesheim,7-und_mehr_Zimmer,K03254,22570
2014,Hildesheim,7-und_mehr_Zimmer,K03254,22628
2015,Hildesheim,7-und_mehr_Zimmer,K03254,22717
2016,Hildesheim,7-und_mehr_Zimmer,K03254,22810
2017,Hildesheim,7-und_mehr_Zimmer,K03254,22884
2018,Hildesheim,7-und_mehr_Zimmer,K03254,22970
2019,Hildesheim,7-und_mehr_Zimmer,K03254,23063
2011,Holzminden,7-und_mehr_Zimmer,K03255,8199
2012,Holzminden,7-und_mehr_Zimmer,K03255,8228
2013,Holzminden,7-und_mehr_Zimmer,K03255,8237
2014,Holzminden,7-und_mehr_Zimmer,K03255,8241
2015,Holzminden,7-und_mehr_Zimmer,K03255,8267
2016,Holzminden,7-und_mehr_Zimmer,K03255,8285
2017,Holzminden,7-und_mehr_Zimmer,K03255,8296
2018,Holzminden,7-und_mehr_Zimmer,K03255,8324
2019,Holzminden,7-und_mehr_Zimmer,K03255,8343
2011,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14057
2012,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14084
2013,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14114
2014,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14145
2015,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14185
2016,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14234
2017,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14276
2018,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14329
2019,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14384
2011,Schaumburg,7-und_mehr_Zimmer,K03257,14671
2012,Schaumburg,7-und_mehr_Zimmer,K03257,14728
2013,Schaumburg,7-und_mehr_Zimmer,K03257,14777
2014,Schaumburg,7-und_mehr_Zimmer,K03257,14830
2015,Schaumburg,7-und_mehr_Zimmer,K03257,14901
2016,Schaumburg,7-und_mehr_Zimmer,K03257,14936
2017,Schaumburg,7-und_mehr_Zimmer,K03257,15003
2018,Schaumburg,7-und_mehr_Zimmer,K03257,15077
2019,Schaumburg,7-und_mehr_Zimmer,K03257,15160
2011,Lüneburg,7-und_mehr_Zimmer,K033,154691
2012,Lüneburg,7-und_mehr_Zimmer,K033,155463
2013,Lüneburg,7-und_mehr_Zimmer,K033,156484
2014,Lüneburg,7-und_mehr_Zimmer,K033,157516
2015,Lüneburg,7-und_mehr_Zimmer,K033,158539
2016,Lüneburg,7-und_mehr_Zimmer,K033,159725
2017,Lüneburg,7-und_mehr_Zimmer,K033,160659
2018,Lüneburg,7-und_mehr_Zimmer,K033,161537
2019,Lüneburg,7-und_mehr_Zimmer,K033,162455
2011,Celle,7-und_mehr_Zimmer,K03351,17177
2012,Celle,7-und_mehr_Zimmer,K03351,17089
2013,Celle,7-und_mehr_Zimmer,K03351,17155
2014,Celle,7-und_mehr_Zimmer,K03351,17259
2015,Celle,7-und_mehr_Zimmer,K03351,17341
2016,Celle,7-und_mehr_Zimmer,K03351,17471
2017,Celle,7-und_mehr_Zimmer,K03351,17552
2018,Celle,7-und_mehr_Zimmer,K03351,17676
2019,Celle,7-und_mehr_Zimmer,K03351,17791
2011,Cuxhaven,7-und_mehr_Zimmer,K03352,18253
2012,Cuxhaven,7-und_mehr_Zimmer,K03352,18359
2013,Cuxhaven,7-und_mehr_Zimmer,K03352,18491
2014,Cuxhaven,7-und_mehr_Zimmer,K03352,18626
2015,Cuxhaven,7-und_mehr_Zimmer,K03352,18748
2016,Cuxhaven,7-und_mehr_Zimmer,K03352,18899
2017,Cuxhaven,7-und_mehr_Zimmer,K03352,19020
2018,Cuxhaven,7-und_mehr_Zimmer,K03352,19127
2019,Cuxhaven,7-und_mehr_Zimmer,K03352,19280
2011,Harburg,7-und_mehr_Zimmer,K03353,17930
2012,Harburg,7-und_mehr_Zimmer,K03353,18082
2013,Harburg,7-und_mehr_Zimmer,K03353,18216
2014,Harburg,7-und_mehr_Zimmer,K03353,18336
2015,Harburg,7-und_mehr_Zimmer,K03353,18455
2016,Harburg,7-und_mehr_Zimmer,K03353,18617
2017,Harburg,7-und_mehr_Zimmer,K03353,18720
2018,Harburg,7-und_mehr_Zimmer,K03353,18806
2019,Harburg,7-und_mehr_Zimmer,K03353,18912
2011,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5882
2012,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5888
2013,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5902
2014,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5923
2015,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5949
2016,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5982
2017,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5993
2018,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,6005
2019,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,6022
2011,Lüneburg,7-und_mehr_Zimmer,K03355,13111
2012,Lüneburg,7-und_mehr_Zimmer,K03355,13249
2013,Lüneburg,7-und_mehr_Zimmer,K03355,13388
2014,Lüneburg,7-und_mehr_Zimmer,K03355,13483
2015,Lüneburg,7-und_mehr_Zimmer,K03355,13570
2016,Lüneburg,7-und_mehr_Zimmer,K03355,13694
2017,Lüneburg,7-und_mehr_Zimmer,K03355,13804
2018,Lüneburg,7-und_mehr_Zimmer,K03355,13889
2019,Lüneburg,7-und_mehr_Zimmer,K03355,13896
2011,Osterholz,7-und_mehr_Zimmer,K03356,10433
2012,Osterholz,7-und_mehr_Zimmer,K03356,10523
2013,Osterholz,7-und_mehr_Zimmer,K03356,10595
2014,Osterholz,7-und_mehr_Zimmer,K03356,10670
2015,Osterholz,7-und_mehr_Zimmer,K03356,10757
2016,Osterholz,7-und_mehr_Zimmer,K03356,10816
2017,Osterholz,7-und_mehr_Zimmer,K03356,10897
2018,Osterholz,7-und_mehr_Zimmer,K03356,10953
2019,Osterholz,7-und_mehr_Zimmer,K03356,11042
2011,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19479
2012,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19555
2013,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19643
2014,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19769
2015,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19905
2016,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20037
2017,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20159
2018,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20280
2019,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20396
2011,Heidekreis,7-und_mehr_Zimmer,K03358,13363
2012,Heidekreis,7-und_mehr_Zimmer,K03358,13405
2013,Heidekreis,7-und_mehr_Zimmer,K03358,13459
2014,Heidekreis,7-und_mehr_Zimmer,K03358,13539
2015,Heidekreis,7-und_mehr_Zimmer,K03358,13590
2016,Heidekreis,7-und_mehr_Zimmer,K03358,13677
2017,Heidekreis,7-und_mehr_Zimmer,K03358,13741
2018,Heidekreis,7-und_mehr_Zimmer,K03358,13791
2019,Heidekreis,7-und_mehr_Zimmer,K03358,13843
2011,Stade,7-und_mehr_Zimmer,K03359,15763
2012,Stade,7-und_mehr_Zimmer,K03359,15892
2013,Stade,7-und_mehr_Zimmer,K03359,16062
2014,Stade,7-und_mehr_Zimmer,K03359,16189
2015,Stade,7-und_mehr_Zimmer,K03359,16349
2016,Stade,7-und_mehr_Zimmer,K03359,16507
2017,Stade,7-und_mehr_Zimmer,K03359,16636
2018,Stade,7-und_mehr_Zimmer,K03359,16788
2019,Stade,7-und_mehr_Zimmer,K03359,16927
2011,Uelzen,7-und_mehr_Zimmer,K03360,10111
2012,Uelzen,7-und_mehr_Zimmer,K03360,10140
2013,Uelzen,7-und_mehr_Zimmer,K03360,10167
2014,Uelzen,7-und_mehr_Zimmer,K03360,10204
2015,Uelzen,7-und_mehr_Zimmer,K03360,10226
2016,Uelzen,7-und_mehr_Zimmer,K03360,10264
2017,Uelzen,7-und_mehr_Zimmer,K03360,10288
2018,Uelzen,7-und_mehr_Zimmer,K03360,10314
2019,Uelzen,7-und_mehr_Zimmer,K03360,10351
2011,Verden,7-und_mehr_Zimmer,K03361,13189
2012,Verden,7-und_mehr_Zimmer,K03361,13281
2013,Verden,7-und_mehr_Zimmer,K03361,13406
2014,Verden,7-und_mehr_Zimmer,K03361,13518
2015,Verden,7-und_mehr_Zimmer,K03361,13649
2016,Verden,7-und_mehr_Zimmer,K03361,13761
2017,Verden,7-und_mehr_Zimmer,K03361,13849
2018,Verden,7-und_mehr_Zimmer,K03361,13908
2019,Verden,7-und_mehr_Zimmer,K03361,13995
2011,Weser-Ems,7-und_mehr_Zimmer,K034,268604
2012,Weser-Ems,7-und_mehr_Zimmer,K034,270718
2013,Weser-Ems,7-und_mehr_Zimmer,K034,272850
2014,Weser-Ems,7-und_mehr_Zimmer,K034,275148
2015,Weser-Ems,7-und_mehr_Zimmer,K034,277225
2016,Weser-Ems,7-und_mehr_Zimmer,K034,279416
2017,Weser-Ems,7-und_mehr_Zimmer,K034,281427
2018,Weser-Ems,7-und_mehr_Zimmer,K034,283371
2019,Weser-Ems,7-und_mehr_Zimmer,K034,285354
2011,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4534
2012,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4561
2013,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4581
2014,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4606
2015,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4619
2016,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4635
2017,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4648
2018,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4666
2019,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4685
2011,Emden Stadt,7-und_mehr_Zimmer,K03402,2925
2012,Emden Stadt,7-und_mehr_Zimmer,K03402,2934
2013,Emden Stadt,7-und_mehr_Zimmer,K03402,2947
2014,Emden Stadt,7-und_mehr_Zimmer,K03402,2957
2015,Emden Stadt,7-und_mehr_Zimmer,K03402,2964
2016,Emden Stadt,7-und_mehr_Zimmer,K03402,2978
2017,Emden Stadt,7-und_mehr_Zimmer,K03402,2992
2018,Emden Stadt,7-und_mehr_Zimmer,K03402,3009
2019,Emden Stadt,7-und_mehr_Zimmer,K03402,3017
2011,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10314
2012,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10423
2013,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10503
2014,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10554
2015,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10602
2016,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10643
2017,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10679
2018,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10745
2019,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10801
2011,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7208
2012,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7294
2013,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7385
2014,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7461
2015,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7520
2016,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7579
2017,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7639
2018,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7671
2019,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7689
2011,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3723
2012,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3735
2013,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3746
2014,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3759
2015,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3771
2016,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3784
2017,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3797
2018,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3829
2019,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3839
2011,Ammerland,7-und_mehr_Zimmer,K03451,13891
2012,Ammerland,7-und_mehr_Zimmer,K03451,14033
2013,Ammerland,7-und_mehr_Zimmer,K03451,14197
2014,Ammerland,7-und_mehr_Zimmer,K03451,14335
2015,Ammerland,7-und_mehr_Zimmer,K03451,14438
2016,Ammerland,7-und_mehr_Zimmer,K03451,14560
2017,Ammerland,7-und_mehr_Zimmer,K03451,14673
2018,Ammerland,7-und_mehr_Zimmer,K03451,14763
2019,Ammerland,7-und_mehr_Zimmer,K03451,14897
2011,Aurich,7-und_mehr_Zimmer,K03452,22195
2012,Aurich,7-und_mehr_Zimmer,K03452,22293
2013,Aurich,7-und_mehr_Zimmer,K03452,22407
2014,Aurich,7-und_mehr_Zimmer,K03452,22531
2015,Aurich,7-und_mehr_Zimmer,K03452,22623
2016,Aurich,7-und_mehr_Zimmer,K03452,22736
2017,Aurich,7-und_mehr_Zimmer,K03452,22843
2018,Aurich,7-und_mehr_Zimmer,K03452,22926
2019,Aurich,7-und_mehr_Zimmer,K03452,23046
2011,Cloppenburg,7-und_mehr_Zimmer,K03453,23772
2012,Cloppenburg,7-und_mehr_Zimmer,K03453,23997
2013,Cloppenburg,7-und_mehr_Zimmer,K03453,24210
2014,Cloppenburg,7-und_mehr_Zimmer,K03453,24417
2015,Cloppenburg,7-und_mehr_Zimmer,K03453,24597
2016,Cloppenburg,7-und_mehr_Zimmer,K03453,24828
2017,Cloppenburg,7-und_mehr_Zimmer,K03453,25057
2018,Cloppenburg,7-und_mehr_Zimmer,K03453,25243
2019,Cloppenburg,7-und_mehr_Zimmer,K03453,25443
2011,Emsland,7-und_mehr_Zimmer,K03454,47659
2012,Emsland,7-und_mehr_Zimmer,K03454,48133
2013,Emsland,7-und_mehr_Zimmer,K03454,48629
2014,Emsland,7-und_mehr_Zimmer,K03454,49116
2015,Emsland,7-und_mehr_Zimmer,K03454,49604
2016,Emsland,7-und_mehr_Zimmer,K03454,50114
2017,Emsland,7-und_mehr_Zimmer,K03454,50561
2018,Emsland,7-und_mehr_Zimmer,K03454,50958
2019,Emsland,7-und_mehr_Zimmer,K03454,51452
2011,Friesland,7-und_mehr_Zimmer,K03455,10492
2012,Friesland,7-und_mehr_Zimmer,K03455,10542
2013,Friesland,7-und_mehr_Zimmer,K03455,10591
2014,Friesland,7-und_mehr_Zimmer,K03455,10677
2015,Friesland,7-und_mehr_Zimmer,K03455,10753
2016,Friesland,7-und_mehr_Zimmer,K03455,10837
2017,Friesland,7-und_mehr_Zimmer,K03455,10918
2018,Friesland,7-und_mehr_Zimmer,K03455,10987
2019,Friesland,7-und_mehr_Zimmer,K03455,11042
2011,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17248
2012,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17347
2013,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17512
2014,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17702
2015,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17878
2016,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17996
2017,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,18170
2018,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,18299
2019,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,18429
2011,Leer,7-und_mehr_Zimmer,K03457,19919
2012,Leer,7-und_mehr_Zimmer,K03457,20069
2013,Leer,7-und_mehr_Zimmer,K03457,20223
2014,Leer,7-und_mehr_Zimmer,K03457,20372
2015,Leer,7-und_mehr_Zimmer,K03457,20571
2016,Leer,7-und_mehr_Zimmer,K03457,20723
